predict
758.4
131.8
1054.0
565.6
815.4
1137.4
473.4
398.6
632.0
640.8
942.0
958.2
694.6
751.2
634.6
469.0
751.8
475.0
1029.6
651.2
673.4
891.8
853.0
748.6
751.0
249.0
566.8
345.6
1112.2
732.4
