predict
459.6666666666667
151.33333333333334
787.6666666666666
481.0
486.0
754.6666666666666
276.6666666666667
268.6666666666667
589.3333333333334
596.6666666666666
538.3333333333334
676.6666666666666
565.0
426.3333333333333
387.0
322.6666666666667
540.3333333333334
414.0
525.0
560.0
410.0
699.6666666666666
662.0
580.0
465.3333333333333
141.66666666666666
370.3333333333333
256.0
849.6666666666666
406.3333333333333
