predict
850.6666666666666
114.66666666666667
1094.0
560.0
904.0
1229.0
533.6666666666666
433.3333333333333
540.0
610.3333333333334
1071.6666666666667
1030.3333333333333
702.3333333333334
871.6666666666666
724.3333333333334
495.6666666666667
807.0
471.6666666666667
1234.3333333333333
689.6666666666666
717.0
896.3333333333334
860.6666666666666
778.6666666666666
853.0
286.0
623.6666666666666
365.0
1170.6666666666667
858.0
