predict
676.6666666666666
150.66666666666666
1065.0
575.3333333333334
776.0
1124.3333333333333
410.3333333333333
381.6666666666667
731.0
645.0
856.0
918.3333333333334
706.6666666666666
666.6666666666666
569.3333333333334
481.3333333333333
740.3333333333334
507.6666666666667
866.0
648.6666666666666
657.0
921.0
866.6666666666666
780.0
640.3333333333334
235.66666666666666
546.0
335.6666666666667
1086.3333333333333
628.6666666666666
