predict
976.6666666666666
115.66666666666667
1142.0
593.0
1017.3333333333334
1136.6666666666667
628.6666666666666
456.0
548.0
658.6666666666666
1198.0
1081.3333333333333
752.3333333333334
917.6666666666666
766.6666666666666
475.6666666666667
824.0
453.3333333333333
1411.6666666666667
642.3333333333334
692.0
909.6666666666666
841.0
730.6666666666666
847.6666666666666
291.6666666666667
642.6666666666666
361.3333333333333
1234.6666666666667
958.0
