predict
0.06431433410206167
0.10726308191326776
0.05468914861496836
0.06099678786284879
0.05609147776756121
0.0422701595763931
0.08028178511098522
0.09558934808454198
0.1446052065783228
0.07180023957113063
0.05300050434754673
0.046656036095588764
0.057460302661045744
0.08612746515577237
0.05947456736719111
0.08268322098826576
0.05698807621513948
0.05617615986703955
0.051668033775753304
0.0934082313109859
0.05825875356458183
0.05536115716065842
0.0503191457031696
0.050960058051297635
0.0716760043847021
0.08907925770110316
0.06896011169940298
0.0685125688210018
0.04737325254455999
0.0678538044204256
