predict
0.0497422142499095
0.1044108693770178
0.051534953650914934
0.0643856819412394
0.053360081040151684
0.03626113407795889
0.07707614272648067
0.06458234351094393
0.16740582276275556
0.07382685295958084
0.042481556845045614
0.04285563234551001
0.057454236859916456
0.06708811217440905
0.0720321778706729
0.06252306652811199
0.05783544863928633
0.08886110574453686
0.04188968014586548
0.06357485612471601
0.05444967423835604
0.0457900051095719
0.045889802695389594
0.04924814577532943
0.07110944737191968
0.0648405559093155
0.04906359070006203
0.07327352008505666
0.04403232054349267
0.04851392347527603
